STATION,route_id,hour,crowd
BEDFORD PK BLVD,B,7,120.0
BEDFORD PK BLVD,B,8,120.0
BEDFORD PK BLVD,B,9,120.0
BEDFORD PK BLVD,B,10,84.0
BEDFORD PK BLVD,B,11,45.0
BEDFORD PK BLVD,B,12,38.0
BEDFORD PK BLVD,B,13,76.0
BEDFORD PK BLVD,B,14,94.0
BEDFORD PK BLVD,B,15,111.0
BEDFORD PK BLVD,B,16,129.0
BEDFORD PK BLVD,B,17,147.0
BEDFORD PK BLVD,B,18,164.0
BEDFORD PK BLVD,B,19,182.0
BEDFORD PK BLVD,B,20,118.0
BEDFORD PK BLVD,B,21,38.0
BEDFORD PK BLVD,B,22,12.0
BEDFORD PK BLVD,B,23,0.0
BEDFORD PK BLVD,D,0,1.0
BEDFORD PK BLVD,D,1,2.0
BEDFORD PK BLVD,D,2,0.0
BEDFORD PK BLVD,D,3,1.0
BEDFORD PK BLVD,D,4,4.0
BEDFORD PK BLVD,D,5,0.0
BEDFORD PK BLVD,D,6,0.0
BEDFORD PK BLVD,D,7,4.0
BEDFORD PK BLVD,D,8,9.0
BEDFORD PK BLVD,D,9,13.0
BEDFORD PK BLVD,D,10,16.0
BEDFORD PK BLVD,D,11,1.0
BEDFORD PK BLVD,D,12,14.0
BEDFORD PK BLVD,D,13,8.0
BEDFORD PK BLVD,D,14,12.0
BEDFORD PK BLVD,D,15,13.0
BEDFORD PK BLVD,D,16,10.0
BEDFORD PK BLVD,D,17,0.0
BEDFORD PK BLVD,D,18,21.0
BEDFORD PK BLVD,D,19,10.0
BEDFORD PK BLVD,D,20,6.0
BEDFORD PK BLVD,D,21,4.0
BEDFORD PK BLVD,D,22,1.0
BEDFORD PK BLVD,D,23,1.0
BEDFORD-NOSTRAN,F,0,0.0
BEDFORD-NOSTRAN,F,1,0.0
BEDFORD-NOSTRAN,F,2,0.0
BEDFORD-NOSTRAN,F,3,0.0
BEDFORD-NOSTRAN,F,4,0.0
BEDFORD-NOSTRAN,F,5,0.0
BEDFORD-NOSTRAN,F,6,0.0
BEDFORD-NOSTRAN,F,7,0.0
BEDFORD-NOSTRAN,F,8,0.0
BEDFORD-NOSTRAN,F,9,0.0
BEDFORD-NOSTRAN,F,10,0.0
BEDFORD-NOSTRAN,F,11,0.0
BEDFORD-NOSTRAN,F,12,0.0
BEDFORD-NOSTRAN,F,13,0.0
BEDFORD-NOSTRAN,F,14,0.0
BEDFORD-NOSTRAN,F,15,0.0
BEDFORD-NOSTRAN,F,16,0.0
BEDFORD-NOSTRAN,F,17,0.0
BEDFORD-NOSTRAN,F,18,0.0
BEDFORD-NOSTRAN,F,19,0.0
BEDFORD-NOSTRAN,F,20,0.0
BEDFORD-NOSTRAN,F,21,0.0
BEDFORD-NOSTRAN,F,22,0.0
BEDFORD-NOSTRAN,F,23,0.0
BEDFORD-NOSTRAN,G,0,0.0
BEDFORD-NOSTRAN,G,1,0.0
BEDFORD-NOSTRAN,G,2,0.0
BEDFORD-NOSTRAN,G,3,0.0
BEDFORD-NOSTRAN,G,4,0.0
BEDFORD-NOSTRAN,G,5,0.0
BEDFORD-NOSTRAN,G,6,0.0
BEDFORD-NOSTRAN,G,7,0.0
BEDFORD-NOSTRAN,G,8,0.0
BEDFORD-NOSTRAN,G,9,0.0
BEDFORD-NOSTRAN,G,10,0.0
BEDFORD-NOSTRAN,G,11,0.0
BEDFORD-NOSTRAN,G,12,0.0
BEDFORD-NOSTRAN,G,13,0.0
BEDFORD-NOSTRAN,G,14,0.0
BEDFORD-NOSTRAN,G,15,0.0
BEDFORD-NOSTRAN,G,16,0.0
BEDFORD-NOSTRAN,G,17,0.0
BEDFORD-NOSTRAN,G,18,0.0
BEDFORD-NOSTRAN,G,19,0.0
BEDFORD-NOSTRAN,G,20,0.0
BEDFORD-NOSTRAN,G,21,0.0
BEDFORD-NOSTRAN,G,22,0.0
BEDFORD-NOSTRAN,G,23,0.0
BERGEN ST,2,0,0.0
BERGEN ST,2,1,0.0
BERGEN ST,2,2,0.0
BERGEN ST,2,3,0.0
BERGEN ST,2,4,0.0
BERGEN ST,2,5,0.0
BERGEN ST,2,6,0.0
BERGEN ST,2,7,0.0
BERGEN ST,2,8,0.0
BERGEN ST,2,9,0.0
BERGEN ST,2,10,0.0
BERGEN ST,2,11,0.0
BERGEN ST,2,12,0.0
BERGEN ST,2,13,0.0
BERGEN ST,2,14,0.0
BERGEN ST,2,15,0.0
BERGEN ST,2,16,0.0
BERGEN ST,2,17,0.0
BERGEN ST,2,18,0.0
BERGEN ST,2,19,0.0
BERGEN ST,2,20,0.0
BERGEN ST,2,21,0.0
BERGEN ST,2,22,0.0
BERGEN ST,2,23,0.0
BERGEN ST,3,0,0.0
BERGEN ST,3,1,0.0
BERGEN ST,3,2,0.0
BERGEN ST,3,3,0.0
BERGEN ST,3,4,0.0
BERGEN ST,3,5,0.0
BERGEN ST,3,6,0.0
BERGEN ST,3,7,0.0
BERGEN ST,3,8,0.0
BERGEN ST,3,9,0.0
BERGEN ST,3,10,0.0
BERGEN ST,3,11,0.0
BERGEN ST,3,12,0.0
BERGEN ST,3,13,0.0
BERGEN ST,3,14,0.0
BERGEN ST,3,15,0.0
BERGEN ST,3,16,0.0
BERGEN ST,3,17,0.0
BERGEN ST,3,18,0.0
BERGEN ST,3,19,0.0
BERGEN ST,3,20,0.0
BERGEN ST,3,21,0.0
BERGEN ST,3,22,0.0
BERGEN ST,3,23,0.0
BERGEN ST,4,0,0.0
BERGEN ST,4,1,0.0
BERGEN ST,4,2,0.0
BERGEN ST,4,3,0.0
BERGEN ST,4,4,0.0
BERGEN ST,4,5,0.0
BERGEN ST,4,6,0.0
BERGEN ST,4,7,0.0
BERGEN ST,4,8,0.0
BERGEN ST,4,9,0.0
BERGEN ST,4,10,0.0
BERGEN ST,4,11,0.0
BERGEN ST,4,12,0.0
BERGEN ST,4,13,0.0
BERGEN ST,4,14,0.0
BERGEN ST,4,15,0.0
BERGEN ST,4,16,0.0
BERGEN ST,4,17,0.0
BERGEN ST,4,18,0.0
BERGEN ST,4,19,0.0
BERGEN ST,4,20,0.0
BERGEN ST,4,21,0.0
BERGEN ST,4,22,0.0
BERGEN ST,4,23,0.0
BERGEN ST,5,0,0.0
BERGEN ST,5,1,0.0
BERGEN ST,5,2,0.0
BERGEN ST,5,3,0.0
BERGEN ST,5,4,0.0
BERGEN ST,5,5,0.0
BERGEN ST,5,6,0.0
BERGEN ST,5,7,0.0
BERGEN ST,5,8,0.0
BERGEN ST,5,9,0.0
BERGEN ST,5,10,0.0
BERGEN ST,5,11,0.0
BERGEN ST,5,12,0.0
BERGEN ST,5,13,0.0
BERGEN ST,5,14,0.0
BERGEN ST,5,15,0.0
BERGEN ST,5,16,0.0
BERGEN ST,5,17,0.0
BERGEN ST,5,18,0.0
BERGEN ST,5,19,0.0
BERGEN ST,5,20,0.0
BERGEN ST,5,21,0.0
BERGEN ST,5,22,0.0
BERGEN ST,5,23,0.0
BERGEN ST,D,0,0.0
BERGEN ST,D,1,0.0
BERGEN ST,D,2,0.0
BERGEN ST,D,3,0.0
BERGEN ST,D,4,0.0
BERGEN ST,D,5,0.0
BERGEN ST,D,6,0.0
BERGEN ST,D,7,0.0
BERGEN ST,D,8,0.0
BERGEN ST,D,9,0.0
BERGEN ST,D,10,0.0
BERGEN ST,D,11,0.0
BERGEN ST,D,12,0.0
BERGEN ST,D,13,0.0
BERGEN ST,D,14,0.0
BERGEN ST,D,15,0.0
BERGEN ST,D,16,0.0
BERGEN ST,D,17,0.0
BERGEN ST,D,18,0.0
BERGEN ST,D,19,0.0
BERGEN ST,D,20,0.0
BERGEN ST,D,21,0.0
BERGEN ST,D,22,0.0
BERGEN ST,D,23,0.0
BERGEN ST,F,0,0.0
BERGEN ST,F,1,0.0
BERGEN ST,F,2,0.0
BERGEN ST,F,3,0.0
BERGEN ST,F,4,0.0
BERGEN ST,F,5,0.0
BERGEN ST,F,6,0.0
BERGEN ST,F,7,0.0
BERGEN ST,F,8,0.0
BERGEN ST,F,9,0.0
BERGEN ST,F,10,0.0
BERGEN ST,F,11,0.0
BERGEN ST,F,12,0.0
BERGEN ST,F,13,0.0
BERGEN ST,F,14,0.0
BERGEN ST,F,15,0.0
BERGEN ST,F,16,0.0
BERGEN ST,F,17,0.0
BERGEN ST,F,18,0.0
BERGEN ST,F,19,0.0
BERGEN ST,F,20,0.0
BERGEN ST,F,21,0.0
BERGEN ST,F,22,0.0
BERGEN ST,F,23,0.0
BERGEN ST,G,0,0.0
BERGEN ST,G,1,0.0
BERGEN ST,G,2,0.0
BERGEN ST,G,3,0.0
BERGEN ST,G,4,0.0
BERGEN ST,G,5,0.0
BERGEN ST,G,6,0.0
BERGEN ST,G,7,0.0
BERGEN ST,G,8,0.0
BERGEN ST,G,9,0.0
BERGEN ST,G,10,0.0
BERGEN ST,G,11,0.0
BERGEN ST,G,12,0.0
BERGEN ST,G,13,0.0
BERGEN ST,G,14,0.0
BERGEN ST,G,15,0.0
BERGEN ST,G,16,0.0
BERGEN ST,G,17,0.0
BERGEN ST,G,18,0.0
BERGEN ST,G,19,0.0
BERGEN ST,G,20,0.0
BERGEN ST,G,21,0.0
BERGEN ST,G,22,0.0
BERGEN ST,G,23,0.0
BEVERLEY ROAD,B,0,0.0
BEVERLEY ROAD,B,1,0.0
BEVERLEY ROAD,B,2,0.0
BEVERLEY ROAD,B,3,0.0
BEVERLEY ROAD,B,4,0.0
BEVERLEY ROAD,B,5,0.0
BEVERLEY ROAD,B,6,0.0
BEVERLEY ROAD,B,7,0.0
BEVERLEY ROAD,B,8,0.0
BEVERLEY ROAD,B,9,0.0
BEVERLEY ROAD,B,10,0.0
BEVERLEY ROAD,B,11,0.0
BEVERLEY ROAD,B,12,0.0
BEVERLEY ROAD,B,13,0.0
BEVERLEY ROAD,B,14,0.0
BEVERLEY ROAD,B,15,0.0
BEVERLEY ROAD,B,16,0.0
BEVERLEY ROAD,B,17,0.0
BEVERLEY ROAD,B,18,0.0
BEVERLEY ROAD,B,19,0.0
BEVERLEY ROAD,B,20,0.0
BEVERLEY ROAD,B,21,0.0
BEVERLEY ROAD,B,22,0.0
BEVERLEY ROAD,B,23,0.0
BEVERLEY ROAD,N,0,0.0
BEVERLEY ROAD,N,1,0.0
BEVERLEY ROAD,N,2,0.0
BEVERLEY ROAD,N,3,0.0
BEVERLEY ROAD,N,4,0.0
BEVERLEY ROAD,N,5,0.0
BEVERLEY ROAD,N,6,0.0
BEVERLEY ROAD,N,7,0.0
BEVERLEY ROAD,N,8,0.0
BEVERLEY ROAD,N,9,0.0
BEVERLEY ROAD,N,10,0.0
BEVERLEY ROAD,N,11,0.0
BEVERLEY ROAD,N,12,0.0
BEVERLEY ROAD,N,13,0.0
BEVERLEY ROAD,N,14,0.0
BEVERLEY ROAD,N,15,0.0
BEVERLEY ROAD,N,16,0.0
BEVERLEY ROAD,N,17,0.0
BEVERLEY ROAD,N,18,0.0
BEVERLEY ROAD,N,19,0.0
BEVERLEY ROAD,N,20,0.0
BEVERLEY ROAD,N,21,0.0
BEVERLEY ROAD,N,22,0.0
BEVERLEY ROAD,N,23,0.0
BEVERLEY ROAD,Q,0,0.0
BEVERLEY ROAD,Q,1,0.0
BEVERLEY ROAD,Q,2,0.0
BEVERLEY ROAD,Q,3,0.0
BEVERLEY ROAD,Q,4,0.0
BEVERLEY ROAD,Q,5,0.0
BEVERLEY ROAD,Q,6,0.0
BEVERLEY ROAD,Q,7,0.0
BEVERLEY ROAD,Q,8,0.0
BEVERLEY ROAD,Q,9,0.0
BEVERLEY ROAD,Q,10,0.0
BEVERLEY ROAD,Q,11,0.0
BEVERLEY ROAD,Q,12,0.0
BEVERLEY ROAD,Q,13,0.0
BEVERLEY ROAD,Q,14,0.0
BEVERLEY ROAD,Q,15,0.0
BEVERLEY ROAD,Q,16,0.0
BEVERLEY ROAD,Q,17,0.0
BEVERLEY ROAD,Q,18,0.0
BEVERLEY ROAD,Q,19,0.0
BEVERLEY ROAD,Q,20,0.0
BEVERLEY ROAD,Q,21,0.0
BEVERLEY ROAD,Q,22,0.0
BEVERLEY ROAD,Q,23,0.0
BEVERLY RD,2,0,0.0
BEVERLY RD,2,1,0.0
BEVERLY RD,2,2,0.0
BEVERLY RD,2,3,1.0
BEVERLY RD,2,4,0.0
BEVERLY RD,2,5,0.0
BEVERLY RD,2,6,0.0
BEVERLY RD,2,7,2.0
BEVERLY RD,2,8,4.0
BEVERLY RD,2,9,6.0
BEVERLY RD,2,10,1.0
BEVERLY RD,2,11,1.0
BEVERLY RD,2,12,1.0
BEVERLY RD,2,13,1.0
BEVERLY RD,2,14,18.0
BEVERLY RD,2,15,4.0
BEVERLY RD,2,16,1.0
BEVERLY RD,2,17,1.0
BEVERLY RD,2,18,1.0
BEVERLY RD,2,19,1.0
BEVERLY RD,2,20,1.0
BEVERLY RD,2,21,1.0
BEVERLY RD,2,22,0.0
BEVERLY RD,2,23,1.0
BEVERLY RD,5,0,1.0
BEVERLY RD,5,1,1.0
BEVERLY RD,5,2,2.0
BEVERLY RD,5,3,2.0
BEVERLY RD,5,4,3.0
BEVERLY RD,5,5,3.0
BEVERLY RD,5,6,3.0
BEVERLY RD,5,7,4.0
BEVERLY RD,5,8,4.0
BEVERLY RD,5,9,5.0
BEVERLY RD,5,10,5.0
BEVERLY RD,5,11,1.0
BEVERLY RD,5,12,1.0
BEVERLY RD,5,13,6.0
BEVERLY RD,5,14,4.0
BEVERLY RD,5,15,4.0
BEVERLY RD,5,16,1.0
BEVERLY RD,5,17,1.0
BEVERLY RD,5,18,1.0
BEVERLY RD,5,19,1.0
BEVERLY RD,5,20,1.0
BEVERLY RD,5,21,1.0
BEVERLY RD,5,22,0.0
BEVERLY RD,5,23,0.0
BEVERLY RD,5X,0,1.0
BEVERLY RD,5X,1,1.0
BEVERLY RD,5X,2,1.0
BEVERLY RD,5X,3,1.0
BEVERLY RD,5X,4,1.0
BEVERLY RD,5X,5,1.0
BEVERLY RD,5X,6,1.0
BEVERLY RD,5X,7,1.0
BEVERLY RD,5X,8,1.0
BEVERLY RD,5X,9,1.0
BEVERLY RD,5X,10,1.0
BEVERLY RD,5X,11,1.0
BEVERLY RD,5X,12,1.0
BEVERLY RD,5X,13,1.0
BEVERLY RD,5X,14,1.0
BEVERLY RD,5X,15,1.0
BEVERLY RD,5X,16,1.0
BEVERLY RD,5X,17,1.0
BEVERLY RD,5X,18,1.0
BEVERLY RD,5X,19,1.0
BEVERLY RD,5X,20,2.0
BEVERLY RD,5X,21,1.0
BEVERLY RD,5X,22,1.0
BEVERLY RD,5X,23,1.0
BLEECKER ST,4,0,0.0
BLEECKER ST,4,1,0.0
BLEECKER ST,4,2,0.0
BLEECKER ST,4,3,0.0
BLEECKER ST,4,4,0.0
BLEECKER ST,4,5,0.0
BLEECKER ST,4,6,0.0
BLEECKER ST,4,7,0.0
BLEECKER ST,4,8,0.0
BLEECKER ST,4,9,20.0
BLEECKER ST,4,10,20.0
BLEECKER ST,4,11,20.0
BLEECKER ST,4,12,20.0
BLEECKER ST,4,13,20.0
BLEECKER ST,4,14,20.0
BLEECKER ST,4,15,20.0
BLEECKER ST,4,16,20.0
BLEECKER ST,4,17,20.0
BLEECKER ST,4,18,20.0
BLEECKER ST,4,19,20.0
BLEECKER ST,4,20,20.0
BLEECKER ST,4,21,20.0
BLEECKER ST,4,22,20.0
BLEECKER ST,4,23,20.0
BLEECKER ST,6,0,0.0
BLEECKER ST,6,1,0.0
BLEECKER ST,6,2,0.0
BLEECKER ST,6,3,0.0
BLEECKER ST,6,4,0.0
BLEECKER ST,6,5,0.0
BLEECKER ST,6,6,1.0
BLEECKER ST,6,7,2.0
BLEECKER ST,6,8,4.0
BLEECKER ST,6,9,5.0
BLEECKER ST,6,10,1.0
BLEECKER ST,6,11,1.0
BLEECKER ST,6,12,1.0
BLEECKER ST,6,13,1.0
BLEECKER ST,6,14,4.0
BLEECKER ST,6,15,1.0
BLEECKER ST,6,16,1.0
BLEECKER ST,6,17,1.0
BLEECKER ST,6,18,1.0
BLEECKER ST,6,19,1.0
BLEECKER ST,6,20,1.0
BLEECKER ST,6,21,1.0
BLEECKER ST,6,22,1.0
BLEECKER ST,6,23,0.0
BLEECKER ST,6X,0,0.0
BLEECKER ST,6X,1,0.0
BLEECKER ST,6X,2,0.0
BLEECKER ST,6X,3,0.0
BLEECKER ST,6X,4,0.0
BLEECKER ST,6X,5,0.0
BLEECKER ST,6X,6,0.0
BLEECKER ST,6X,7,0.0
BLEECKER ST,6X,8,0.0
BLEECKER ST,6X,9,0.0
BLEECKER ST,6X,10,0.0
BLEECKER ST,6X,11,0.0
BLEECKER ST,6X,12,0.0
BLEECKER ST,6X,13,0.0
BLEECKER ST,6X,14,0.0
BLEECKER ST,6X,15,0.0
BLEECKER ST,6X,16,0.0
BLEECKER ST,6X,17,2.0
BLEECKER ST,6X,18,2.0
BLEECKER ST,6X,19,0.0
BLEECKER ST,6X,20,1.0
BLEECKER ST,6X,21,1.0
BLEECKER ST,6X,22,1.0
BLEECKER ST,6X,23,1.0
BOROUGH HALL,2,0,0.0
BOROUGH HALL,2,1,0.0
BOROUGH HALL,2,2,0.0
BOROUGH HALL,2,3,0.0
BOROUGH HALL,2,4,0.0
BOROUGH HALL,2,5,0.0
BOROUGH HALL,2,6,0.0
BOROUGH HALL,2,7,0.0
BOROUGH HALL,2,8,0.0
BOROUGH HALL,2,9,0.0
BOROUGH HALL,2,10,0.0
BOROUGH HALL,2,11,0.0
BOROUGH HALL,2,12,0.0
BOROUGH HALL,2,13,0.0
BOROUGH HALL,2,14,0.0
BOROUGH HALL,2,15,0.0
BOROUGH HALL,2,16,0.0
BOROUGH HALL,2,17,0.0
BOROUGH HALL,2,18,0.0
BOROUGH HALL,2,19,0.0
BOROUGH HALL,2,20,0.0
BOROUGH HALL,2,21,0.0
BOROUGH HALL,2,22,0.0
BOROUGH HALL,2,23,0.0
BOROUGH HALL,3,0,0.0
BOROUGH HALL,3,1,0.0
BOROUGH HALL,3,2,0.0
BOROUGH HALL,3,3,0.0
BOROUGH HALL,3,4,0.0
BOROUGH HALL,3,5,0.0
BOROUGH HALL,3,6,0.0
BOROUGH HALL,3,7,0.0
BOROUGH HALL,3,8,0.0
BOROUGH HALL,3,9,0.0
BOROUGH HALL,3,10,0.0
BOROUGH HALL,3,11,0.0
BOROUGH HALL,3,12,0.0
BOROUGH HALL,3,13,0.0
BOROUGH HALL,3,14,0.0
BOROUGH HALL,3,15,0.0
BOROUGH HALL,3,16,0.0
BOROUGH HALL,3,17,0.0
BOROUGH HALL,3,18,0.0
BOROUGH HALL,3,19,0.0
BOROUGH HALL,3,20,0.0
BOROUGH HALL,3,21,0.0
BOROUGH HALL,3,22,0.0
BOROUGH HALL,3,23,0.0
BOROUGH HALL,4,0,0.0
BOROUGH HALL,4,1,0.0
BOROUGH HALL,4,2,0.0
BOROUGH HALL,4,3,0.0
BOROUGH HALL,4,4,0.0
BOROUGH HALL,4,5,0.0
BOROUGH HALL,4,6,0.0
BOROUGH HALL,4,7,0.0
BOROUGH HALL,4,8,0.0
BOROUGH HALL,4,9,0.0
BOROUGH HALL,4,10,0.0
BOROUGH HALL,4,11,0.0
BOROUGH HALL,4,12,0.0
BOROUGH HALL,4,13,0.0
BOROUGH HALL,4,14,0.0
BOROUGH HALL,4,15,0.0
BOROUGH HALL,4,16,0.0
BOROUGH HALL,4,17,0.0
BOROUGH HALL,4,18,0.0
BOROUGH HALL,4,19,0.0
BOROUGH HALL,4,20,0.0
BOROUGH HALL,4,21,0.0
BOROUGH HALL,4,22,0.0
BOROUGH HALL,4,23,0.0
BOROUGH HALL,5,0,0.0
BOROUGH HALL,5,1,0.0
BOROUGH HALL,5,2,0.0
BOROUGH HALL,5,3,0.0
BOROUGH HALL,5,4,0.0
BOROUGH HALL,5,5,0.0
BOROUGH HALL,5,6,0.0
BOROUGH HALL,5,7,0.0
BOROUGH HALL,5,8,0.0
BOROUGH HALL,5,9,0.0
BOROUGH HALL,5,10,0.0
BOROUGH HALL,5,11,0.0
BOROUGH HALL,5,12,0.0
BOROUGH HALL,5,13,0.0
BOROUGH HALL,5,14,0.0
BOROUGH HALL,5,15,0.0
BOROUGH HALL,5,16,0.0
BOROUGH HALL,5,17,0.0
BOROUGH HALL,5,18,0.0
BOROUGH HALL,5,19,0.0
BOROUGH HALL,5,20,0.0
BOROUGH HALL,5,21,0.0
BOROUGH HALL,5,22,0.0
BOROUGH HALL,5,23,0.0
BOROUGH HALL,5X,0,0.0
BOROUGH HALL,5X,1,0.0
BOROUGH HALL,5X,2,0.0
BOROUGH HALL,5X,3,0.0
BOROUGH HALL,5X,4,0.0
BOROUGH HALL,5X,5,0.0
BOROUGH HALL,5X,6,0.0
BOROUGH HALL,5X,7,0.0
BOROUGH HALL,5X,8,0.0
BOROUGH HALL,5X,9,0.0
BOROUGH HALL,5X,10,0.0
BOROUGH HALL,5X,11,0.0
BOROUGH HALL,5X,12,0.0
BOROUGH HALL,5X,13,0.0
BOROUGH HALL,5X,14,0.0
BOROUGH HALL,5X,15,0.0
BOROUGH HALL,5X,16,0.0
BOROUGH HALL,5X,17,0.0
BOROUGH HALL,5X,18,0.0
BOROUGH HALL,5X,19,0.0
BOROUGH HALL,5X,20,0.0
BOROUGH HALL,5X,21,0.0
BOROUGH HALL,5X,22,0.0
BOROUGH HALL,5X,23,0.0
BOROUGH HALL,N,0,0.0
BOROUGH HALL,N,1,0.0
BOROUGH HALL,N,2,0.0
BOROUGH HALL,N,3,0.0
BOROUGH HALL,N,4,0.0
BOROUGH HALL,N,5,0.0
BOROUGH HALL,N,6,13.0
BOROUGH HALL,N,7,26.0
BOROUGH HALL,N,8,40.0
BOROUGH HALL,N,9,53.0
BOROUGH HALL,N,10,26.0
BOROUGH HALL,N,11,0.0
BOROUGH HALL,N,12,0.0
BOROUGH HALL,N,13,0.0
BOROUGH HALL,N,14,0.0
BOROUGH HALL,N,15,0.0
BOROUGH HALL,N,16,0.0
BOROUGH HALL,N,17,0.0
BOROUGH HALL,N,18,0.0
BOROUGH HALL,N,19,0.0
BOROUGH HALL,N,20,0.0
BOROUGH HALL,N,21,0.0
BOROUGH HALL,N,22,0.0
BOROUGH HALL,N,23,0.0
BOROUGH HALL,Q,0,0.0
BOROUGH HALL,Q,1,0.0
BOROUGH HALL,Q,2,0.0
BOROUGH HALL,Q,3,0.0
BOROUGH HALL,Q,4,0.0
BOROUGH HALL,Q,5,0.0
BOROUGH HALL,Q,6,0.0
BOROUGH HALL,Q,7,0.0
BOROUGH HALL,Q,8,0.0
BOROUGH HALL,Q,9,0.0
BOROUGH HALL,Q,10,0.0
BOROUGH HALL,Q,11,0.0
BOROUGH HALL,Q,12,0.0
BOROUGH HALL,Q,13,0.0
BOROUGH HALL,Q,14,0.0
BOROUGH HALL,Q,15,0.0
BOROUGH HALL,Q,16,0.0
BOROUGH HALL,Q,17,0.0
BOROUGH HALL,Q,18,0.0
BOROUGH HALL,Q,19,0.0
BOROUGH HALL,Q,20,0.0
BOROUGH HALL,Q,21,0.0
BOROUGH HALL,Q,22,0.0
BOROUGH HALL,Q,23,0.0
BOROUGH HALL,R,0,0.0
BOROUGH HALL,R,1,0.0
BOROUGH HALL,R,2,0.0
BOROUGH HALL,R,3,0.0
BOROUGH HALL,R,4,0.0
BOROUGH HALL,R,5,0.0
BOROUGH HALL,R,6,0.0
BOROUGH HALL,R,7,0.0
BOROUGH HALL,R,8,0.0
BOROUGH HALL,R,9,0.0
BOROUGH HALL,R,10,0.0
BOROUGH HALL,R,11,0.0
BOROUGH HALL,R,12,0.0
BOROUGH HALL,R,13,0.0
BOROUGH HALL,R,14,0.0
BOROUGH HALL,R,15,0.0
BOROUGH HALL,R,16,0.0
BOROUGH HALL,R,17,0.0
BOROUGH HALL,R,18,0.0
BOROUGH HALL,R,19,0.0
BOROUGH HALL,R,20,0.0
BOROUGH HALL,R,21,0.0
BOROUGH HALL,R,22,0.0
BOROUGH HALL,R,23,0.0
BOROUGH HALL,W,0,0.0
BOROUGH HALL,W,1,0.0
BOROUGH HALL,W,2,0.0
BOROUGH HALL,W,3,0.0
BOROUGH HALL,W,4,0.0
BOROUGH HALL,W,5,0.0
BOROUGH HALL,W,6,0.0
BOROUGH HALL,W,7,0.0
BOROUGH HALL,W,8,0.0
BOROUGH HALL,W,9,0.0
BOROUGH HALL,W,10,0.0
BOROUGH HALL,W,11,0.0
BOROUGH HALL,W,12,0.0
BOROUGH HALL,W,13,0.0
BOROUGH HALL,W,14,0.0
BOROUGH HALL,W,15,0.0
BOROUGH HALL,W,16,0.0
BOROUGH HALL,W,17,0.0
BOROUGH HALL,W,18,0.0
BOROUGH HALL,W,19,0.0
BOROUGH HALL,W,20,0.0
BOROUGH HALL,W,21,0.0
BOROUGH HALL,W,22,0.0
BOROUGH HALL,W,23,0.0
BOTANIC GARDEN,FS,0,5.0
BOTANIC GARDEN,FS,1,1.0
BOTANIC GARDEN,FS,2,5.0
BOTANIC GARDEN,FS,3,5.0
BOTANIC GARDEN,FS,4,34.0
BOTANIC GARDEN,FS,5,36.0
BOTANIC GARDEN,FS,6,28.0
BOTANIC GARDEN,FS,7,19.0
BOTANIC GARDEN,FS,8,0.0
BOTANIC GARDEN,FS,9,119.0
BOTANIC GARDEN,FS,10,150.0
BOTANIC GARDEN,FS,11,31.0
BOTANIC GARDEN,FS,12,26.0
BOTANIC GARDEN,FS,13,19.0
BOTANIC GARDEN,FS,14,23.0
BOTANIC GARDEN,FS,15,12.0
BOTANIC GARDEN,FS,16,11.0
BOTANIC GARDEN,FS,17,8.0
BOTANIC GARDEN,FS,18,54.0
BOTANIC GARDEN,FS,19,11.0
BOTANIC GARDEN,FS,20,12.0
BOTANIC GARDEN,FS,21,16.0
BOTANIC GARDEN,FS,22,14.0
BOTANIC GARDEN,FS,23,12.0
BOWERY,J,0,1.0
BOWERY,J,1,1.0
BOWERY,J,2,1.0
BOWERY,J,3,1.0
BOWERY,J,4,21.0
BOWERY,J,5,64.0
BOWERY,J,6,111.0
BOWERY,J,7,158.0
BOWERY,J,8,205.0
BOWERY,J,9,252.0
BOWERY,J,10,79.0
BOWERY,J,11,21.0
BOWERY,J,12,13.0
BOWERY,J,13,17.0
BOWERY,J,14,19.0
BOWERY,J,15,67.0
BOWERY,J,16,14.0
BOWERY,J,17,6.0
BOWERY,J,18,35.0
BOWERY,J,19,14.0
BOWERY,J,20,11.0
BOWERY,J,21,7.0
BOWERY,J,22,3.0
BOWERY,J,23,1.0
BOWERY,Z,0,0.0
BOWERY,Z,1,0.0
BOWERY,Z,2,0.0
BOWERY,Z,3,0.0
BOWERY,Z,4,0.0
BOWERY,Z,5,0.0
BOWERY,Z,6,0.0
BOWERY,Z,7,0.0
BOWERY,Z,8,0.0
BOWERY,Z,9,0.0
BOWERY,Z,10,0.0
BOWERY,Z,11,0.0
BOWERY,Z,12,0.0
BOWERY,Z,13,0.0
BOWERY,Z,14,0.0
BOWERY,Z,15,0.0
BOWERY,Z,16,0.0
BOWERY,Z,17,0.0
BOWERY,Z,18,0.0
BOWERY,Z,19,0.0
BOWERY,Z,20,0.0
BOWERY,Z,21,0.0
BOWERY,Z,22,0.0
BOWERY,Z,23,0.0
BOWLING GREEN,2,0,0.0
BOWLING GREEN,2,1,0.0
BOWLING GREEN,2,2,0.0
BOWLING GREEN,2,3,0.0
BOWLING GREEN,2,4,0.0
BOWLING GREEN,2,5,0.0
BOWLING GREEN,2,6,0.0
BOWLING GREEN,2,7,0.0
BOWLING GREEN,2,8,0.0
BOWLING GREEN,2,9,0.0
BOWLING GREEN,2,10,0.0
BOWLING GREEN,2,11,0.0
BOWLING GREEN,2,12,0.0
