STATION,route_id,hour,direction_id,weekday,current_crowd,last_month_crowd,last_year_crowd
PROSPECT AV,2,21,0.0,1,32.0,20.0,203.0
PROSPECT AV,2,21,1.0,0,6.0,5.0,19.0
PROSPECT AV,2,21,1.0,1,5.0,4.0,16.0
PROSPECT AV,2,22,0.0,0,25.0,15.0,225.0
PROSPECT AV,2,22,0.0,1,18.0,11.0,155.0
PROSPECT AV,2,22,1.0,0,4.0,3.0,16.0
PROSPECT AV,2,22,1.0,1,5.0,2.0,14.0
PROSPECT AV,2,23,0.0,0,17.0,7.0,197.0
PROSPECT AV,2,23,0.0,1,13.0,5.0,165.0
PROSPECT AV,2,23,1.0,0,3.0,1.0,19.0
PROSPECT AV,2,23,1.0,1,1.0,0.0,12.0
PROSPECT AV,5,0,0.0,0,20.0,15.0,63.0
PROSPECT AV,5,0,0.0,1,47.0,37.0,196.0
PROSPECT AV,5,0,1.0,0,40.0,32.0,120.0
PROSPECT AV,5,0,1.0,1,141.0,93.0,470.0
PROSPECT AV,5,1,0.0,0,20.0,15.0,63.0
PROSPECT AV,5,1,0.0,1,47.0,37.0,196.0
PROSPECT AV,5,1,1.0,0,40.0,32.0,120.0
PROSPECT AV,5,1,1.0,1,141.0,93.0,470.0
PROSPECT AV,5,2,0.0,0,20.0,15.0,63.0
PROSPECT AV,5,2,0.0,1,47.0,37.0,196.0
PROSPECT AV,5,2,1.0,0,40.0,32.0,120.0
PROSPECT AV,5,2,1.0,1,141.0,93.0,470.0
PROSPECT AV,5,3,0.0,0,20.0,15.0,63.0
PROSPECT AV,5,3,0.0,1,47.0,37.0,196.0
PROSPECT AV,5,3,1.0,0,40.0,32.0,120.0
PROSPECT AV,5,3,1.0,1,141.0,93.0,470.0
PROSPECT AV,5,4,0.0,0,20.0,15.0,63.0
PROSPECT AV,5,4,0.0,1,47.0,37.0,196.0
PROSPECT AV,5,4,1.0,0,40.0,32.0,120.0
PROSPECT AV,5,4,1.0,1,141.0,93.0,470.0
PROSPECT AV,5,5,0.0,0,20.0,15.0,63.0
PROSPECT AV,5,5,0.0,1,47.0,37.0,196.0
PROSPECT AV,5,5,1.0,0,40.0,32.0,120.0
PROSPECT AV,5,5,1.0,1,141.0,93.0,470.0
PROSPECT AV,5,6,0.0,0,20.0,15.0,63.0
PROSPECT AV,5,6,0.0,1,47.0,37.0,196.0
PROSPECT AV,5,6,1.0,0,40.0,32.0,120.0
PROSPECT AV,5,6,1.0,1,87.0,62.0,301.0
PROSPECT AV,5,7,0.0,0,20.0,15.0,63.0
PROSPECT AV,5,7,0.0,1,27.0,17.0,104.0
PROSPECT AV,5,7,1.0,0,19.0,10.0,48.0
PROSPECT AV,5,7,1.0,1,65.0,46.0,232.0
PROSPECT AV,5,8,0.0,0,16.0,13.0,58.0
PROSPECT AV,5,8,0.0,1,19.0,13.0,94.0
PROSPECT AV,5,8,1.0,0,12.0,12.0,50.0
PROSPECT AV,5,8,1.0,1,44.0,30.0,163.0
PROSPECT AV,5,9,0.0,0,15.0,13.0,54.0
PROSPECT AV,5,9,0.0,1,16.0,10.0,74.0
PROSPECT AV,5,9,1.0,0,16.0,12.0,75.0
PROSPECT AV,5,9,1.0,1,23.0,15.0,94.0
PROSPECT AV,5,10,0.0,0,13.0,11.0,96.0
PROSPECT AV,5,10,0.0,1,23.0,17.0,89.0
PROSPECT AV,5,10,1.0,0,12.0,11.0,66.0
PROSPECT AV,5,10,1.0,1,35.0,30.0,71.0
PROSPECT AV,5,11,0.0,0,14.0,8.0,97.0
PROSPECT AV,5,11,0.0,1,37.0,28.0,103.0
PROSPECT AV,5,11,1.0,0,12.0,7.0,61.0
PROSPECT AV,5,11,1.0,1,12.0,6.0,54.0
PROSPECT AV,5,12,0.0,0,13.0,8.0,100.0
PROSPECT AV,5,12,0.0,1,29.0,22.0,144.0
PROSPECT AV,5,12,1.0,0,13.0,6.0,65.0
PROSPECT AV,5,12,1.0,1,13.0,10.0,61.0
PROSPECT AV,5,13,0.0,0,14.0,10.0,103.0
PROSPECT AV,5,13,0.0,1,22.0,17.0,151.0
PROSPECT AV,5,13,1.0,0,8.0,4.0,51.0
PROSPECT AV,5,13,1.0,1,14.0,12.0,59.0
PROSPECT AV,5,14,0.0,0,18.0,9.0,110.0
PROSPECT AV,5,14,0.0,1,30.0,22.0,147.0
PROSPECT AV,5,14,1.0,0,10.0,8.0,54.0
PROSPECT AV,5,14,1.0,1,16.0,20.0,53.0
PROSPECT AV,5,15,0.0,0,21.0,20.0,168.0
PROSPECT AV,5,15,0.0,1,32.0,23.0,146.0
PROSPECT AV,5,15,1.0,0,11.0,10.0,53.0
PROSPECT AV,5,15,1.0,1,8.0,8.0,41.0
PROSPECT AV,5,16,0.0,0,18.0,10.0,112.0
PROSPECT AV,5,16,0.0,1,31.0,21.0,140.0
PROSPECT AV,5,16,1.0,0,6.0,6.0,40.0
PROSPECT AV,5,16,1.0,1,7.0,8.0,38.0
PROSPECT AV,5,17,0.0,0,17.0,11.0,99.0
PROSPECT AV,5,17,0.0,1,8.0,15.0,51.0
PROSPECT AV,5,17,1.0,0,6.0,5.0,26.0
PROSPECT AV,5,17,1.0,1,9.0,8.0,34.0
PROSPECT AV,5,18,0.0,0,11.0,7.0,80.0
PROSPECT AV,5,18,0.0,1,13.0,13.0,54.0
PROSPECT AV,5,18,1.0,0,4.0,4.0,16.0
PROSPECT AV,5,18,1.0,1,5.0,5.0,25.0
PROSPECT AV,5,19,0.0,0,12.0,6.0,77.0
PROSPECT AV,5,19,0.0,1,19.0,11.0,58.0
PROSPECT AV,5,19,1.0,0,4.0,4.0,11.0
PROSPECT AV,5,19,1.0,1,4.0,3.0,19.0
PROSPECT AV,5,20,0.0,0,17.0,7.0,75.0
PROSPECT AV,5,20,0.0,1,19.0,9.0,58.0
PROSPECT AV,5,20,1.0,0,5.0,4.0,15.0
PROSPECT AV,5,20,1.0,1,4.0,4.0,16.0
PROSPECT AV,5,21,0.0,0,8.0,5.0,63.0
PROSPECT AV,5,21,0.0,1,13.0,6.0,38.0
PROSPECT AV,5,21,1.0,0,5.0,3.0,11.0
PROSPECT AV,5,21,1.0,1,3.0,2.0,8.0
PROSPECT AV,5,22,0.0,0,11.0,4.0,39.0
PROSPECT AV,5,22,0.0,1,8.0,4.0,31.0
PROSPECT AV,5,22,1.0,0,5.0,3.0,11.0
PROSPECT AV,5,22,1.0,1,3.0,2.0,8.0
PROSPECT AV,5,23,0.0,0,15.0,8.0,64.0
PROSPECT AV,5,23,0.0,1,8.0,4.0,31.0
PROSPECT AV,5,23,1.0,0,5.0,3.0,11.0
PROSPECT AV,5,23,1.0,1,3.0,2.0,8.0
PROSPECT AV,R,0,0.0,0,0.0,1.0,25.0
PROSPECT AV,R,0,0.0,1,0.0,2.0,1.0
PROSPECT AV,R,0,1.0,0,2.0,1.0,12.0
PROSPECT AV,R,0,1.0,1,0.0,0.0,6.0
PROSPECT AV,R,1,0.0,0,10.0,4.0,51.0
PROSPECT AV,R,1,0.0,1,52.0,32.0,168.0
PROSPECT AV,R,1,1.0,0,0.0,0.0,8.0
PROSPECT AV,R,1,1.0,1,0.0,0.0,1.0
PROSPECT AV,R,2,0.0,0,20.0,8.0,77.0
PROSPECT AV,R,2,0.0,1,104.0,62.0,336.0
PROSPECT AV,R,2,1.0,0,0.0,0.0,14.0
PROSPECT AV,R,2,1.0,1,2.0,0.0,16.0
PROSPECT AV,R,3,0.0,0,30.0,12.0,104.0
PROSPECT AV,R,3,0.0,1,156.0,91.0,504.0
PROSPECT AV,R,3,1.0,0,0.0,0.0,20.0
PROSPECT AV,R,3,1.0,1,4.0,1.0,31.0
PROSPECT AV,R,4,0.0,0,40.0,16.0,130.0
PROSPECT AV,R,4,0.0,1,208.0,121.0,672.0
PROSPECT AV,R,4,1.0,0,1.0,1.0,26.0
PROSPECT AV,R,4,1.0,1,6.0,1.0,46.0
PROSPECT AV,R,5,0.0,0,50.0,19.0,157.0
PROSPECT AV,R,5,0.0,1,260.0,151.0,840.0
PROSPECT AV,R,5,1.0,0,1.0,1.0,32.0
PROSPECT AV,R,5,1.0,1,7.0,2.0,61.0
PROSPECT AV,R,6,0.0,0,29.0,24.0,85.0
PROSPECT AV,R,6,0.0,1,83.0,52.0,307.0
PROSPECT AV,R,6,1.0,0,5.0,3.0,43.0
PROSPECT AV,R,6,1.0,1,23.0,14.0,230.0
PROSPECT AV,R,7,0.0,0,23.0,24.0,111.0
PROSPECT AV,R,7,0.0,1,70.0,38.0,308.0
PROSPECT AV,R,7,1.0,0,3.0,4.0,20.0
PROSPECT AV,R,7,1.0,1,18.0,11.0,182.0
PROSPECT AV,R,8,0.0,0,20.0,22.0,152.0
PROSPECT AV,R,8,0.0,1,51.0,26.0,297.0
PROSPECT AV,R,8,1.0,0,3.0,5.0,32.0
PROSPECT AV,R,8,1.0,1,26.0,9.0,234.0
PROSPECT AV,R,9,0.0,0,25.0,17.0,184.0
PROSPECT AV,R,9,0.0,1,64.0,33.0,474.0
PROSPECT AV,R,9,1.0,0,4.0,2.0,51.0
PROSPECT AV,R,9,1.0,1,22.0,10.0,211.0
PROSPECT AV,R,10,0.0,0,27.0,11.0,205.0
PROSPECT AV,R,10,0.0,1,96.0,66.0,474.0
PROSPECT AV,R,10,1.0,0,3.0,0.0,62.0
PROSPECT AV,R,10,1.0,1,32.0,10.0,147.0
PROSPECT AV,R,11,0.0,0,35.0,15.0,208.0
PROSPECT AV,R,11,0.0,1,66.0,31.0,468.0
PROSPECT AV,R,11,1.0,0,6.0,0.0,85.0
PROSPECT AV,R,11,1.0,1,55.0,39.0,224.0
PROSPECT AV,R,12,0.0,0,39.0,15.0,221.0
PROSPECT AV,R,12,0.0,1,57.0,26.0,345.0
PROSPECT AV,R,12,1.0,0,7.0,1.0,118.0
PROSPECT AV,R,12,1.0,1,23.0,21.0,183.0
PROSPECT AV,R,13,0.0,0,34.0,16.0,178.0
PROSPECT AV,R,13,0.0,1,44.0,22.0,217.0
PROSPECT AV,R,13,1.0,0,12.0,2.0,176.0
PROSPECT AV,R,13,1.0,1,28.0,17.0,242.0
PROSPECT AV,R,14,0.0,0,32.0,15.0,159.0
PROSPECT AV,R,14,0.0,1,70.0,50.0,155.0
PROSPECT AV,R,14,1.0,0,13.0,8.0,207.0
PROSPECT AV,R,14,1.0,1,46.0,34.0,233.0
PROSPECT AV,R,15,0.0,0,35.0,15.0,165.0
PROSPECT AV,R,15,0.0,1,33.0,25.0,116.0
PROSPECT AV,R,15,1.0,0,14.0,6.0,273.0
PROSPECT AV,R,15,1.0,1,52.0,49.0,283.0
PROSPECT AV,R,16,0.0,0,26.0,12.0,131.0
PROSPECT AV,R,16,0.0,1,34.0,23.0,127.0
PROSPECT AV,R,16,1.0,0,18.0,12.0,326.0
PROSPECT AV,R,16,1.0,1,53.0,24.0,254.0
PROSPECT AV,R,17,0.0,0,22.0,13.0,103.0
PROSPECT AV,R,17,0.0,1,31.0,22.0,121.0
PROSPECT AV,R,17,1.0,0,27.0,18.0,349.0
PROSPECT AV,R,17,1.0,1,51.0,25.0,223.0
PROSPECT AV,R,18,0.0,0,25.0,14.0,111.0
PROSPECT AV,R,18,0.0,1,36.0,25.0,132.0
PROSPECT AV,R,18,1.0,0,28.0,19.0,362.0
PROSPECT AV,R,18,1.0,1,55.0,28.0,201.0
PROSPECT AV,R,19,0.0,0,17.0,12.0,85.0
PROSPECT AV,R,19,0.0,1,31.0,21.0,116.0
PROSPECT AV,R,19,1.0,0,25.0,16.0,357.0
PROSPECT AV,R,19,1.0,1,53.0,29.0,221.0
PROSPECT AV,R,20,0.0,0,8.0,7.0,51.0
PROSPECT AV,R,20,0.0,1,19.0,13.0,74.0
PROSPECT AV,R,20,1.0,0,21.0,16.0,284.0
PROSPECT AV,R,20,1.0,1,41.0,27.0,205.0
PROSPECT AV,R,21,0.0,0,10.0,3.0,44.0
PROSPECT AV,R,21,0.0,1,13.0,6.0,51.0
PROSPECT AV,R,21,1.0,0,26.0,15.0,276.0
PROSPECT AV,R,21,1.0,1,29.0,17.0,164.0
PROSPECT AV,R,22,0.0,0,4.0,3.0,28.0
PROSPECT AV,R,22,0.0,1,3.0,2.0,21.0
PROSPECT AV,R,22,1.0,0,22.0,10.0,243.0
PROSPECT AV,R,22,1.0,1,22.0,11.0,125.0
PROSPECT AV,R,23,0.0,0,2.0,2.0,14.0
PROSPECT AV,R,23,0.0,1,1.0,1.0,7.0
PROSPECT AV,R,23,1.0,0,13.0,6.0,154.0
PROSPECT AV,R,23,1.0,1,28.0,10.0,140.0
PROSPECT PARK,B,0,0.0,1,64.0,39.0,283.0
PROSPECT PARK,B,0,1.0,1,67.0,55.0,473.0
PROSPECT PARK,B,1,0.0,1,64.0,39.0,283.0
PROSPECT PARK,B,1,1.0,1,67.0,55.0,473.0
PROSPECT PARK,B,2,0.0,1,64.0,39.0,283.0
PROSPECT PARK,B,2,1.0,1,67.0,55.0,473.0
PROSPECT PARK,B,3,0.0,1,64.0,39.0,283.0
PROSPECT PARK,B,3,1.0,1,67.0,55.0,473.0
PROSPECT PARK,B,4,0.0,1,64.0,39.0,283.0
PROSPECT PARK,B,4,1.0,1,67.0,55.0,473.0
PROSPECT PARK,B,5,0.0,1,64.0,39.0,283.0
PROSPECT PARK,B,5,1.0,1,67.0,55.0,473.0
PROSPECT PARK,B,6,0.0,1,64.0,39.0,283.0
PROSPECT PARK,B,6,1.0,1,67.0,55.0,473.0
PROSPECT PARK,B,7,0.0,1,51.0,26.0,256.0
PROSPECT PARK,B,7,1.0,1,24.0,37.0,347.0
PROSPECT PARK,B,8,0.0,1,37.0,17.0,207.0
PROSPECT PARK,B,8,1.0,1,17.0,16.0,278.0
PROSPECT PARK,B,9,0.0,1,39.0,18.0,234.0
PROSPECT PARK,B,9,1.0,1,14.0,7.0,233.0
PROSPECT PARK,B,10,0.0,1,33.0,13.0,207.0
PROSPECT PARK,B,10,1.0,1,15.0,5.0,213.0
PROSPECT PARK,B,11,0.0,1,31.0,16.0,184.0
PROSPECT PARK,B,11,1.0,1,21.0,11.0,196.0
PROSPECT PARK,B,12,0.0,1,27.0,15.0,129.0
PROSPECT PARK,B,12,1.0,1,22.0,10.0,203.0
PROSPECT PARK,B,13,0.0,1,22.0,13.0,84.0
PROSPECT PARK,B,13,1.0,1,29.0,13.0,179.0
PROSPECT PARK,B,14,0.0,1,20.0,17.0,61.0
PROSPECT PARK,B,14,1.0,1,65.0,39.0,177.0
PROSPECT PARK,B,15,0.0,1,16.0,12.0,54.0
PROSPECT PARK,B,15,1.0,1,61.0,25.0,197.0
PROSPECT PARK,B,16,0.0,1,14.0,10.0,45.0
PROSPECT PARK,B,16,1.0,1,70.0,32.0,192.0
PROSPECT PARK,B,17,0.0,1,11.0,7.0,39.0
PROSPECT PARK,B,17,1.0,1,79.0,35.0,208.0
PROSPECT PARK,B,18,0.0,1,11.0,7.0,38.0
PROSPECT PARK,B,18,1.0,1,87.0,35.0,186.0
PROSPECT PARK,B,19,0.0,1,10.0,8.0,30.0
PROSPECT PARK,B,19,1.0,1,71.0,32.0,172.0
PROSPECT PARK,B,20,0.0,1,6.0,6.0,22.0
PROSPECT PARK,B,20,1.0,1,55.0,28.0,144.0
PROSPECT PARK,B,21,0.0,1,7.0,4.0,23.0
PROSPECT PARK,B,21,1.0,1,27.0,16.0,98.0
PROSPECT PARK,B,22,0.0,1,7.0,4.0,23.0
PROSPECT PARK,B,22,1.0,1,13.0,11.0,68.0
PROSPECT PARK,B,23,0.0,1,7.0,4.0,23.0
PROSPECT PARK,B,23,1.0,1,13.0,11.0,68.0
PROSPECT PARK,Q,0,0.0,0,1.0,0.0,11.0
PROSPECT PARK,Q,0,0.0,1,0.0,0.0,3.0
PROSPECT PARK,Q,0,1.0,0,35.0,26.0,247.0
PROSPECT PARK,Q,0,1.0,1,26.0,21.0,201.0
PROSPECT PARK,Q,1,0.0,0,1.0,0.0,8.0
PROSPECT PARK,Q,1,0.0,1,61.0,34.0,184.0
PROSPECT PARK,Q,1,1.0,0,22.0,20.0,254.0
PROSPECT PARK,Q,1,1.0,1,23.0,17.0,195.0
PROSPECT PARK,Q,2,0.0,0,1.0,0.0,6.0
PROSPECT PARK,Q,2,0.0,1,121.0,68.0,364.0
PROSPECT PARK,Q,2,1.0,0,20.0,18.0,286.0
PROSPECT PARK,Q,2,1.0,1,30.0,20.0,243.0
PROSPECT PARK,Q,3,0.0,0,0.0,0.0,3.0
PROSPECT PARK,Q,3,0.0,1,181.0,101.0,544.0
PROSPECT PARK,Q,3,1.0,0,18.0,16.0,318.0
PROSPECT PARK,Q,3,1.0,1,36.0,23.0,292.0
PROSPECT PARK,Q,4,0.0,0,0.0,0.0,0.0
PROSPECT PARK,Q,4,0.0,1,242.0,135.0,725.0
